X,Y,OBJECTID,codigo,uf,codigo_anterior,regime,enquadramento,responsavel,latitude,longitude,corpo_hidrico,ano,contagem,media,minimo,maximo,stddev,variancia
-51.196111,-23.3544439999999,335,64504591,PR,,lotico,2,Águas Paraná,-23.354444,-51.196111,Ribeirão Cafezal,2017,2,"71,90","71,90","71,90","0,00","0,00"
-49.1622159999999,-25.321998,336,65006040,PR,,lotico,2,Águas Paraná,-25.321998,-49.162216,Rio Palmital,2017,2,"69,70","69,70","69,70","0,00","0,00"
-49.197909,-25.446818,337,65007046,PR,,lotico,2,Águas Paraná,-25.446818,-49.197909,Rio Atuba,2017,2,"45,90","45,90","45,90","0,00","0,00"
-49.387783,-25.426305,338,65021800,PR,,lotico,2,Águas Paraná,-25.426305,-49.387783,Rio Passaúna,2017,4,"61,25","53,40","69,10","9,06","82,16"
-39.634192,-3.57726999999994,339,ACA02,CE,,lentico,12,COGERH,-3.57727,-39.634192,Informação não disponível,2017,4,"61,65","59,00","64,30","3,06","9,36"
-39.625592,-3.57515899999993,340,ACA03,CE,,lentico,12,COGERH,-3.575159,-39.625592,Informação não disponível,2017,4,"77,10","77,10","77,10","0,00","0,00"
-38.1583939999999,-5.14612999999997,341,ACA04,CE,,lentico,12,COGERH,-5.14613,-38.158394,Informação não disponível,2017,6,"73,53","68,80","77,70","4,00","16,03"
-38.434115,-4.18687599999993,342,ACA06,CE,,lentico,12,COGERH,-4.186876,-38.434115,Informação não disponível,2017,6,"68,87","65,90","72,20","2,83","8,02"
-38.424179,-4.18620699999997,343,ACA07,CE,,lotico,12,COGERH,-4.186207,-38.424179,Rio Acarau,2017,6,"82,17","77,60","89,70","5,88","34,56"
-38.417096,-4.19723999999997,344,ACA08,CE,,lentico,12,COGERH,-4.19724,-38.417096,Informação não disponível,2017,6,"75,40","64,90","82,10","8,24","67,83"
-38.406438,-4.20861199999996,345,ACA09,CE,,lentico,12,COGERH,-4.208612,-38.406438,Informação não disponível,2017,26,"79,25","62,80","90,40","9,70","94,03"
-39.4040009999999,-5.58152299999995,346,ACA10,CE,,lotico,12,COGERH,-5.581523,-39.404001,Rio Acarau,2017,6,"66,23","64,90","67,90","1,37","1,87"
-39.362648,-5.58102499999995,347,ACA11,CE,,lotico,12,COGERH,-5.581025,-39.362648,Rio Acarau,2017,6,"67,30","60,90","74,80","6,27","39,37"
-38.8389999999999,-3.59800999999993,348,ACA12,CE,,lotico,12,COGERH,-3.59801,-38839,Rio Acaraú,2017,4,"75,00","74,90","75,10","0,12","0,01"
-40.1335,-3.09059999999994,349,ACA13,CE,,lotico,12,COGERH,-3.0906,-40.1335,Rio Acaraú,2017,2,"71,30","71,30","71,30","0,00","0,00"
-38.925587,-5.33094299999993,350,ACM06,CE,,lentico,12,COGERH,-5.330943,-38.925587,Informação não disponível,2017,4,"87,60","86,10","89,10","1,73","3,00"
-38.9267859999999,-7.65567899999996,351,AMA01,CE,,lentico,12,COGERH,-7.655679,-38.926786,Açude Amanary,2017,4,"78,80","74,80","82,80","4,62","21,33"
-38.549574,-4.02456499999994,352,ANG01,CE,,lentico,12,COGERH,-4.024565,-38.549574,Informação não disponível,2017,2,"85,50","85,50","85,50","0,00","0,00"
-38.317805,-6.12378199999995,353,APM01,RN,,lentico,12,IGARN,-6.123782,-38.317805,Açude Encanto,2017,2,"75,30","75,30","75,30","0,00","0,00"
-37.777972,-6.05424999999997,354,APM10,RN,,lentico,12,IGARN,-6.05425,-37.777972,Açude Rodeador,2017,2,"63,20","63,20","63,20","0,00","0,00"
-38.01174,-5.85201999999992,355,APM13,RN,,lentico,12,IGARN,-5.85202,-38.01174,Passagem,2017,2,"73,20","73,20","73,20","0,00","0,00"
-37.508632,-5.90544799999998,356,APM15,RN,,lentico,12,IGARN,-5.905448,-37.508632,Açude Santo Antônio (Caraúbas),2017,2,"53,80","53,80","53,80","0,00","0,00"
-37.7667,-5.73333299999996,357,APM17,RN,,lentico,12,IGARN,-5.733333,-37.7667,Barragem Santa Cruz do Apodí,2017,2,"87,70","87,70","87,70","0,00","0,00"
-37.5149999999999,-5.44999999999993,358,APM19,RN,,lotico,12,IGARN,-5.45,-37515,Rio Apodi-Mossoró,2017,2,"64,00","64,00","64,00","0,00","0,00"
-37.3622,-5.21939999999995,359,APM20,RN,,lotico,12,IGARN,-5.2194,-37.3622,Rio Apodi-Mossoró,2017,2,"64,80","64,80","64,80","0,00","0,00"
-37.284836,-5.15435299999996,360,APM21,RN,,lentico,12,IGARN,-5.154353,-37.284836,RIO DA PEDRA,2017,2,"53,70","53,70","53,70","0,00","0,00"
-37.9399999999999,-5.93999999999994,361,APM23,RN,,lentico,12,IGARN,-5.94,-37.94,Açude Riacho da Cruz,2017,2,"73,20","73,20","73,20","0,00","0,00"
-37.244065,-5.69593199999997,362,APM24,RN,,lentico,12,IGARN,-5.695932,-37.244065,Barragem Umari,2017,2,"86,60","86,60","86,60","0,00","0,00"
-38.448473,-6.03804599999995,363,ARA01,CE,,lentico,12,COGERH,-6.038046,-38.448473,Informação não disponível,2017,6,"76,70","63,80","86,00","10,31","106344,00"
-54.923392,-16.3135579999999,364,ARA1206,MT,,lotico,12,SEMA,-16.313558,-54.923392,Rio Araguaia,2017,4,"75,45","69,20","81,70","7,22","52,08"
-53.216667,-17.3019439999999,365,ARA151,MT,,lotico,12,SEMA,-17.301944,-53.216667,Rio Araguaia,2017,4,"70,45","65,90","75,00","5,25","27,60"
-54.922164,-15.9978439999999,366,ARA545,MT,,lotico,12,SEMA,-15.997844,-54.922164,Rio Araguaia,2017,4,"75,70","73,40","78,00","2,66","7,05"
-39.31706263,-4.37047499999994,367,ARC10,CE,,lentico,12,COGERH,-4.370475,-39.31706263,Açude Aracoiaba,2017,20,"75,23","65,80","83,50","5,71","32,61"
-57.4221939999999,-11.5375559999999,368,ARI196,MT,,lotico,12,SEMA,-11.537556,-57.422194,Rio Arinos,2017,4,"64,80","62,60","67,00","2,54","6,45"
-40.3375369999999,-20.350762,369,ARI1C001,ES,,lotico,12,IEMA,-20.350762,-40.337537,Rio Aribiri,2017,8,"21,15","12,40","36,20","9,98","99,67"
-57.725694,-10.640167,370,ARI312,MT,,lotico,12,SEMA,-10.640167,-57.725694,Rio Arinos,2017,4,"81,55","76,70","86,40","5,60","31,36"
-40.2183459999999,-6.26729599999993,371,ARN02,CE,,lentico,12,COGERH,-6.267296,-40.218346,Açude Arneiroz II,2017,4,"68,20","68,00","68,40","0,23","0,05"
-40.266808,-3.87396799999993,372,ARR02,CE,,lentico,12,COGERH,-3.873968,-40.266808,Arrebita,2017,4,"80,55","80,40","80,70","0,17","0,03"
-40.5406439999999,-3.83275199999997,373,ATA01,CE,,lentico,12,COGERH,-3.832752,-40.540644,Informação não disponível,2017,8,"76,95","66,00","81,50","6,84","46,78"
-43.62717,-20.36947,374,AV007,MG,,lotico,1,IGAM,-20.36947,-43.62717,Ribeirão Funil,2017,6,"64,70","59,80","69,20","4,22","17,77"
-43.62472,-20.28639,375,AV010,MG,,lotico,1,IGAM,-20.28639,-43.62472,Rio das Velhas,2017,6,"74,43","70,70","77,70","3,15","9,93"
-43.7147199999999,-20.27861,376,AV020,MG,,lotico,2,IGAM,-20.27861,-43.71472,Rio Maracujá,2017,6,"58,73","49,70","65,30","7,23","52,32"
-43.8988899999999,-20.3619399999999,377,AV050,MG,,lotico,2,IGAM,-20.36194,-43.89889,Ribeirão do Silva ou Ribeirão Mata Porcos,2017,6,"66,77","53,10","77,80","11,23","126,18"
-43.82222,-20.2897199999999,378,AV060,MG,,lotico,2,IGAM,-20.28972,-43.82222,Ribeirão Carioca,2017,6,"66,87","43,60","83,90","18,66","348,13"
-43.78611,-20.31722,379,AV070,MG,,lotico,2,IGAM,-20.31722,-43.78611,Ribeirão Mata Porcos,2017,6,"65,57","44,30","79,50","16,74","280,07"
-43.8049999999999,-20.28889,380,AV080,MG,,lotico,2,IGAM,-20.28889,-43805,Rio Itabirito,2017,6,"64,07","44,70","79,20","15,77","248,80"
-43.8238899999999,-20.19111,381,AV120,MG,,lotico,2,IGAM,-20.19111,-43.82389,Córrego Moleque,2017,6,"77,27","68,20","90,30","10,35","107,12"
-43.94917,-20.18528,382,AV160E,MG,,lentico,2,IGAM,-20.18528,-43.94917,Lagoa dos Ingleses ou Represa Lagoa Grande,2017,4,"92,85","92,10","93,60","0,87","0,75"
-43.8958299999999,-20.17556,383,AV180E,MG,,lentico,2,IGAM,-20.17556,-43.89583,Represa da Codorna,2017,4,"78,15","70,70","85,60","8,60","74,00"
-43.8716699999999,-20.1299999999999,384,AV200,MG,,lotico,2,IGAM,-20.13,-43.87167,Rio do Peixe (SF5),2017,6,"85,77","81,20","93,70","6,17","38,05"
-43.7936099999999,-20.0913899999999,385,AV210,MG,,lotico,2,IGAM,-20.09139,-43.79361,Rio das Velhas,2017,6,"57,50","47,20","67,40","9,04","81,70"
-43.8347199999999,-20.03417,386,AV250,MG,,lotico,1,IGAM,-20.03417,-43.83472,Ribeirão dos Macacos (SF5),2017,6,"67,40","65,70","69,80","1,91","3,66"
-43.85556,-19.98472,387,AV300,MG,,lotico,2,IGAM,-19.98472,-43.85556,Córrego do Cardoso,2017,6,"48,73","42,70","54,10","5,12","26,26"
-43.82361,-19.9919399999999,388,AV320,MG,,lotico,2,IGAM,-19.99194,-43.82361,Córrego da Mina,2017,6,"51,23","47,90","53,20","2,60","6,74"
-43.80806,-19.9688899999999,389,AV340,MG,,lotico,1,IGAM,-19.96889,-43.80806,Ribeirão da Prata,2017,6,"52,67","50,70","55,50","2,25","5,06"
-40.506472,-3.78084899999993,390,AYS01,CE,,lentico,12,COGERH,-3.780849,-40.506472,Ayres de Souza,2017,4,"84,85","79,00","90,70","6,75","45,63"
-40.5028339799999,-3.79416599999996,391,BAN01,CE,,lentico,12,COGERH,-3.794166,-40.50283398,Banabuiú,2017,8,"72125,00","66,00","77,60","4,69","21,99"
-39.264192,-3.79968099999996,392,BAN02,CE,,lentico,12,COGERH,-3.799681,-39.264192,Banabuiú,2017,2,"69,90","69,90","69,90","0,00","0,00"
-38876,-6.11256999999995,393,BAT01,CE,,lentico,12,COGERH,-6.11257,-38876,Batente,2017,8,"70375,00","44,90","81,70","15,83","250,74"
-41.170508,-3.16462599999994,394,BEN01,CE,,lentico,12,COGERH,-3.164626,-41.170508,Açude Benguê,2017,8,"65,10","55,50","72,40","6,67","44,49"
-40.74941667,-20.6363719999999,395,BEN1C005,ES,,lotico,12,IEMA,-20.636372,-40.74941667,Rio Benevente,2017,8,"57,30","46,80","80,50","14,46","209,22"
-40.678505,-20.686662,396,BEN1C010,ES,,lotico,2,IEMA,-20.686662,-40.678505,Rio Benevente,2017,8,"53,20","45,70","67,50","9,20","84,67"
-35.034328,-7.83679999999993,397,BF05,PE,,lentico,12,CPRH,-7.8368,-35.034328,Rio Catucá,2017,8,"71275,00","56,50","87,80","11,87","140,92"
-44.31656,-22.03214,398,BG001,MG,,lotico,2,IGAM,-22.03214,-44.31656,Rio Grande,2017,6,"67,63","67,00","68,00","0,49","0,24"
-44.32753,-21.4919399999999,399,BG003,MG,,lotico,2,IGAM,-21.49194,-44.32753,Rio Grande,2017,6,"68,53","65,10","71,00","2,74","7,52"
-44.39367,-21.6133599999999,400,BG005,MG,,lotico,2,IGAM,-21.61336,-44.39367,Rio Aiuruoca,2017,6,"65,00","61,90","68,80","3,13","9,82"
-44.63114,-21.29006,401,BG007,MG,,lotico,2,IGAM,-21.29006,-44.63114,Rio Grande,2017,6,"76,97","74,30","78,30","2,07","4,27"
-44.88417,-21.2753099999999,402,BG008,MG,,lotico,2,IGAM,-21.27531,-44.88417,Ribeirão Caieiro,2017,6,"52,90","40,10","66,30","11,73","137,50"
-44.88417,-21.2753099999999,403,BG009,MG,,lotico,2,IGAM,-21.27531,-44.88417,Rio Capivari,2017,6,"64,60","53,90","71,80","8,45","71,43"
-43.67914,-21.2491699999999,404,BG011,MG,,lotico,2,IGAM,-21.24917,-43.67914,Rio das Mortes,2017,6,"59,87","51,60","68,30","7,47","55,79"
-43.9187499999999,-21.23489,405,BG012,MG,,lotico,2,IGAM,-21.23489,-43.91875,Rio das Mortes,2017,6,"62,43","49,80","77,10","12,31","151,54"
-43.9804399999999,-21.1738099999999,406,BG013,MG,,lotico,2,IGAM,-21.17381,-43.98044,Rio das Mortes,2017,6,"52,47","45,70","58,70","5,83","33,97"
-43.9673299999999,-21.2058299999999,407,BG014,MG,,lotico,2,IGAM,-21.20583,-43.96733,Rio das Mortes,2017,6,"57,33","45,30","69,90","11,01","121,20"
-41.31075,-21.0622799999999,408,BG015,MG,,lotico,2,IGAM,-21.06228,-41.31075,Rio das Mortes,2017,6,"54,87","49,70","59,20","4,30","18,47"
-44.74058,-21.14217,409,BG017,MG,,lotico,2,IGAM,-21.14217,-44.74058,Rio das Mortes,2017,6,"66,07","51,30","76,40","11,74","137,79"
-45.12619,-21.17619,410,BG019,MG,,lotico,2,IGAM,-21.17619,-45.12619,Rio Grande,2017,6,"67,93","66,00","70,90","2,33","5,44"
-45.19792,-21.0036899999999,411,BG021,MG,,lotico,2,IGAM,-21.00369,-45.19792,Rio Jacaré,2017,6,"66,90","58,40","75,60","7,69","59,19"
-45.4405,-20.48678,412,BG023,MG,,lotico,2,IGAM,-20.48678,-45.4405,Rio Formiga,2017,6,"43,60","25,80","54,00","13,85","191,90"
-44.88019,-21951,413,BG024,MG,,lotico,2,IGAM,-21951,-44.88019,Rio Baependi,2017,6,"60,63","58,10","65,40","3,69","13,65"
-44.90539,-22.3266899999999,414,BG025,MG,,lotico,1,IGAM,-22.32669,-44.90539,Rio Verde (GD4),2017,6,"61,67","57,00","68,70","5,54","30,74"
-45.09225,-21.94506,415,BG026,MG,,lotico,2,IGAM,-21.94506,-45.09225,Rio Verde (GD4),2017,6,"67,23","54,40","75,00","10,01","100,27"
-44.9755,-22.21422,416,BG027,MG,,lotico,2,IGAM,-22.21422,-44.9755,Rio Verde (GD4),2017,6,"59,33","52,80","66,10","5,95","35,41"
-45.0453899999999,-22.06042,417,BG028,MG,,lotico,2,IGAM,-22.06042,-45.04539,Rio Verde (GD4),2017,6,"57,50","54,30","61,90","3,52","12,42"
-45.05436,-21.86511,418,BG029,MG,,lotico,2,IGAM,-21.86511,-45.05436,Rio Baependi,2017,6,"70,53","66,10","75,10","4,03","16,21"
-45.2654199999999,-22.21019,419,BG030,MG,,lotico,2,IGAM,-22.21019,-45.26542,Rio Lambari (GD4),2017,6,"54,20","52,70","55,10","1,17","1,37"
-45.21575,-21.76778,420,BG031,MG,,lotico,2,IGAM,-21.76778,-45.21575,Rio Lambari (GD4),2017,6,"66,80","53,10","75,60","10,75","115,66"
-45.24758,-21.7031899999999,421,BG032,MG,,lotico,2,IGAM,-21.70319,-45.24758,Rio Verde (GD4),2017,6,"64,73","62,70","67,30","2,10","4,40"
-45.33081,-21.6720799999999,422,BG033,MG,,lotico,3,IGAM,-21.67208,-45.33081,Rio do Peixe (GD4),2017,6,"57,40","53,60","59,70","2,97","8,79"
-45.11531,-21.65539,423,BG034,MG,,lotico,2,IGAM,-21.65539,-45.11531,Rio do Peixe (GD4),2017,6,"68,20","55,80","74,60","9,61","92,29"
-45.36378,-21.64142,424,BG035,MG,,lotico,2,IGAM,-21.64142,-45.36378,Rio Verde (GD4),2017,6,"63,33","60,10","65,30","2,52","6,37"
-45.3954199999999,-21.62983,425,BG036,MG,,lotico,2,IGAM,-21.62983,-45.39542,Rio Palmela,2017,6,"68,40","64,80","70,50","2,80","7,85"
-45.50844,-21.60642,426,BG037,MG,,lotico,2,IGAM,-21.60642,-45.50844,Rio Verde (GD4),2017,6,"60,80","59,90","61,40","0,71","0,50"
-45.26217,-21.93389,427,BG038,MG,,lotico,2,IGAM,-21.93389,-45.26217,Rio Lambari (GD4),2017,6,"60,57","51,70","70,50","8,45","71,37"
-45.40219,-22.51597,428,BG039,MG,,lotico,2,IGAM,-22.51597,-45.40219,Rio Sapucaí,2017,6,"65,63","60,50","71,20","4,80","23,01"
-45.04461,-21.6575799999999,429,BG040,MG,,lotico,2,IGAM,-21.65758,-45.04461,Ribeirão Vermelho,2017,6,"65,77","57,30","76,40","8,71","75,78"
-45.55242,-22.36058,430,BG041,MG,,lotico,2,IGAM,-22.36058,-45.55242,Rio Sapucaí,2017,6,"53,50","48,20","59,80","5,25","27,51"
-46.08503,-22.27264,431,BG042,MG,,lotico,2,IGAM,-22.27264,-46.08503,Ribeirão do Mandu,2017,6,"63,33","61,10","65,40","1,93","3,71"
-45.86733,-22.21181,432,BG043,MG,,lotico,2,IGAM,-22.21181,-45.86733,Rio Sapucaí,2017,6,"64,20","61,80","65,60","1,87","3,49"
-45.89761,-22.2900799999999,433,BG044,MG,,lotico,2,IGAM,-22.29008,-45.89761,Rio Sapucaí-Mirim,2017,6,"67,00","64,20","69,60","2,42","5,86"
-45.89611,-22.2064399999999,434,BG045,MG,,lotico,2,IGAM,-22.20644,-45.89611,Rio Sapucaí-Mirim,2017,6,"55,53","54,60","56,00","0,72","0,52"
-47.0973299999999,-22.15806,435,BG046,MG,,lotico,2,IGAM,-22.15806,-47.09733,Rio do Cervo,2017,6,"63,87","59,50","68,70","4,13","17,06"
-45.69983,-22.0534999999999,436,BG047,MG,,lotico,2,IGAM,-22.0535,-45.69983,Rio Sapucaí,2017,6,"68,70","63,50","73,50","4,48","20,10"
-45.91725,-22.11661,437,BG048,MG,,lotico,2,IGAM,-22.11661,-45.91725,Rio do Cervo,2017,6,"60,80","56,40","64,90","3,81","14,50"
-45.68136,-21.57953,438,BG049,MG,,lotico,2,IGAM,-21.57953,-45.68136,Rio Sapucaí,2017,6,"73,07","69,30","77,90","3,93","15,47"
-45.91192,-21.9635299999999,439,BG050,MG,,lotico,2,IGAM,-21.96353,-45.91192,Rio Dourado (GD5),2017,6,"64,47","62,20","66,60","1,97","3,88"
-46.36222,-20.68472,440,BG051,MG,,lotico,2,IGAM,-20.68472,-46.36222,Rio Grande,2017,6,"78,10","76,60","79,90","1,49","2,23"
-45.90167,-22.22817,441,BG052,MG,,lotico,2,IGAM,-22.22817,-45.90167,Rio Sapucaí-Mirim,2017,6,"55,30","54,40","55,90","0,71","0,50"
-46.6,-20.69422,442,BG053,MG,,lotico,2,IGAM,-20.69422,-46.6,Ribeirão da Bocaina,2017,6,"45,80","42,00","50,60","3,92","15,39"
-46.83267,-20.6166699999999,443,BG055,MG,,lotico,2,IGAM,-20.61667,-46.83267,Rio São João (GD7),2017,6,"67,17","63,30","70,30","3,18","10,12"
-47.87508,-20.00861,444,BG057,MG,,lotico,2,IGAM,-20.00861,-47.87508,Córrego Gameleiras,2017,6,"57,50","50,80","69,20","9,09","82,71"
-47.82417,-19.66111,445,BG058,MG,,lotico,2,IGAM,-19.66111,-47.82417,Rio Uberaba,2017,6,"73,67","70,70","75,80","2,37","5,62"
-48.39075,-19.90906,446,BG059,MG,,lotico,2,IGAM,-19.90906,-48.39075,Rio Uberaba,2017,6,"50,10","44,80","58,90","6,86","47,11"
-48.68833,-20.16786,447,BG061,MG,,lotico,2,IGAM,-20.16786,-48.68833,Rio Grande,2017,6,"87,10","81,70","93,00","5,07","25,69"
-46.6021699999999,-21.7344399999999,448,BG063,MG,,lotico,2,IGAM,-21.73444,-46.60217,Rio Lambari (GD6),2017,6,"51,77","49,30","53,60","1,98","3,94"
-45.56567,-21.1512799999999,449,BG065,MG,,lotico,2,IGAM,-21.15128,-45.56567,Ribeirão São Pedro (GD3),2017,6,"77,67","73,60","83,50","4,63","21,47"
-45.5157199999999,-21.45706,450,BG067,MG,,lotico,2,IGAM,-21.45706,-45.51572,Ribeirão da Espera,2017,6,"75,27","72,50","77,20","2,20","4,83"
-45.8929199999999,-21.6648299999999,451,BG069,MG,,lotico,2,IGAM,-21.66483,-45.89292,Rio do Machado,2017,6,"54,87","48,80","58,90","4,78","22,88"
-46.95069,-20.89183,452,BG071,MG,,lotico,2,IGAM,-20.89183,-46.95069,Córrego Liso,2017,6,"32,73","23,00","45,70","10,46","109,33"
-46.82494,-20.8246399999999,453,BG073,MG,,lotico,2,IGAM,-20.82464,-46.82494,Rio Santana (GD7),2017,6,"70,07","67,30","72,30","2,27","5,17"
-46.4051699999999,-21.7483599999999,454,BG075,MG,,lotico,2,IGAM,-21.74836,-46.40517,Rio Pardo (GD6),2017,6,"70,60","65,30","73,40","4,11","16,87"
-46.32983,-22.3146899999999,455,BG077,MG,,lotico,2,IGAM,-22.31469,-46.32983,Rio Mogi-Guaçu,2017,6,"55,93","54,10","59,00","2,39","5,71"
-46.38244,-22.28525,456,BG079,MG,,lotico,2,IGAM,-22.28525,-46.38244,Ribeirão do Ouro Fino,2017,6,"42,70","40,30","47,30","3,56","12,70"
-46.6982199999999,-22.31706,457,BG081,MG,,lotico,2,IGAM,-22.31706,-46.69822,Rio Eleutério,2017,6,"63,60","58,00","68,50","4,73","22,34"
-46.36689,-22.45242,458,BG083,MG,,lotico,2,IGAM,-22.45242,-46.36689,Rio das Antas,2017,6,"57,70","54,20","63,30","4,38","19,21"
-50.1999999999999,-19.76328,459,BG086,MG,,lotico,2,IGAM,-19.76328,-50.2,Córrego Santa Rosa,2017,6,"39,07","31,40","47,90","7,43","55,27"
-50.23353,-19.74164,460,BG087,MG,,lotico,2,IGAM,-19.74164,-50.23353,Ribeirão da Tronqueira,2017,6,"62,53","59,90","64,50","2,12","4,50"
-46.52028,-21.35342,461,BG089,MG,,lotico,2,IGAM,-21.35342,-46.52028,Rio Muzambinho,2017,6,"41,93","29,10","48,60","9,94","98,87"
-46.5847199999999,-22.08608,462,BG091,MG,,lotico,2,IGAM,-22.08608,-46.58472,Ribeirão da Pirapetinga,2017,6,"36,93","28,30","47,50","8,72","75,97"
-46.6916699999999,-22.2655599999999,463,BG093,MG,,lotico,2,IGAM,-22.26556,-46.69167,Rio Mogi-Guaçu,2017,6,"62,33","58,80","64,10","2,74","7,49"
-47.01444,-21.42889,464,BG095,MG,,lotico,2,IGAM,-21.42889,-47.01444,Rio Canoas,2017,6,"71,13","67,70","74,80","3,18","10,11"
-46.59,-21.9299999999999,465,BG096,MG,,lotico,2,IGAM,-21.93,-46.59,Ribeirão das Antas,2017,6,"74,17","73,50","75,00","0,68","0,47"
-46.6299999999999,-22.09,466,BG097,MG,,lotico,2,IGAM,-22.09,-46.63,Rio Jaguari-Mirim,2017,6,"59,47","58,20","61,40","1,52","2,31"
-46.55,-22.09,467,BG098,MG,,lotico,2,IGAM,-22.09,-46.55,Rio Jaguari-Mirim,2017,6,"65,53","59,60","71,30","5,23","27,39"
-46.3699999999999,-22.2599999999999,468,BG099,MG,,lotico,2,IGAM,-22.26,-46.37,Ribeirão Ouro Fino,2017,6,"61,83","58,70","66,00","3,36","11,30"
-46.3899999999999,-20.72,469,BG100,MG,,lotico,2,IGAM,-20.72,-46.39,Ribeirão Conquista,2017,6,"71,37","69,10","75,20","2,99","8,91"
-55.9686859999999,-16.195331,470,BGO107,MT,,lotico,12,SEMA,-16.195331,-55.968686,Rio Bento Gomes,2017,8,"63425,00","53,80","71,40","7,15","51,07"
-43.8,-20.54,471,BP014,MG,,lotico,3,IGAM,-20.54,-43.8,Ribeirão Soledade,2017,6,"59,27","48,40","66,80","8,62","74,38"
-43.84,-20.4499999999999,472,BP016,MG,,lotico,1,IGAM,-20.45,-43.84,Rio Preto (SF3),2017,6,"61,37","60,20","62,30","0,96","0,91"
-42.1299999999999,-19.54,473,BP018,MG,,lotico,2,IGAM,-19.54,-42.13,Córrego Mãe-D’água,2017,6,"83,87","83,30","84,20","0,44","0,19"
-42.09,-19.4999999999999,474,BP020,MG,,lotico,2,IGAM,-19.5,-42.09,Córrego Maria-josé,2017,6,"66,23","61,10","72,00","4,90","24,00"
-43.8006399999999,-20.8361899999999,475,BP022,MG,,lotico,2,IGAM,-20.83619,-43.80064,Rio Paraopeba,2017,6,"58,53","56,90","60,00","1,39","1,94"
-44.06067,-20.6474699999999,476,BP024,MG,,lotico,1,IGAM,-20.64747,-44.06067,Rio Brumado,2017,6,"57,10","56,20","57,90","0,76","0,58"
-43.9919399999999,-20.55972,477,BP026,MG,,lotico,1,IGAM,-20.55972,-43.99194,Rio Camapuã,2017,6,"62,40","61,30","64,30","1,48","2,18"
-43.9841699999999,-20.51064,478,BP027,MG,,lotico,2,IGAM,-20.51064,-43.98417,Rio Paraopeba,2017,6,"60,97","58,00","63,90","2,64","6,96"
-44.02528,-20.41389,479,BP029,MG,,lotico,2,IGAM,-20.41389,-44.02528,Rio Paraopeba,2017,6,"72,00","71,20","72,60","0,64","0,42"
-44.1523599999999,-20.32228,480,BP032,MG,,lotico,1,IGAM,-20.32228,-44.15236,Rio Macaúbas,2017,6,"74,70","70,50","78,30","3,52","12,38"
-44.12306,-20.1999999999999,481,BP036,MG,,lotico,2,IGAM,-20.2,-44.12306,Rio Paraopeba,2017,6,"75,23","69,20","78,60","4,68","21,94"
-44.37564,-20.1704399999999,482,BP066,MG,,lotico,2,IGAM,-20.17044,-44.37564,Rio Veloso,2017,6,"58,17","45,20","66,80","10,23","104,58"
-44.2100799999999,-20.09944,483,BP068,MG,,lotico,2,IGAM,-20.09944,-44.21008,Rio Paraopeba,2017,6,"66,83","64,40","68,40","1,91","3,65"
-44.34086,-19.9508299999999,484,BP069,MG,,lotico,1,IGAM,-19.95083,-44.34086,Ribeirão Serra Azul,2017,6,"58,60","54,40","66,30","5,97","35,67"
-44.2544399999999,-20.04139,485,BP070,MG,,lotico,2,IGAM,-20.04139,-44.25444,Rio Paraopeba,2017,6,"57,13","44,90","63,60","9,48","89,89"
-44.2649999999999,-19.9675,486,BP071,MG,,lotico,3,IGAM,-19.9675,-44265,Rio Betim,2017,6,"38,10","34,60","41,70","3,18","10,09"
-44.31222,-19.94361,487,BP072,MG,,lotico,2,IGAM,-19.94361,-44.31222,Rio Paraopeba,2017,6,"59,17","41,00","69,60","14,12","199,47"
-44.1953599999999,-19.9634399999999,488,BP073,MG,,lotico,2,IGAM,-19.96344,-44.19536,Ribeirão das Areias ou Riacho das Pedras,2017,6,"38,67","30,20","48,10","8,04","64,64"
-44.4554199999999,-19.52208,489,BP074,MG,,lotico,1,IGAM,-19.52208,-44.45542,Ribeirão dos Macacos (SF3),2017,6,"48,77","44,00","55,00","5,05","25,49"
-44.1,-19.99,490,BP075,MG,,lotico,2,IGAM,-19.99,-44.1,Córrego Pintado,2017,6,"45,27","39,60","51,10","5,14","26,47"
-44.51861,-19.4261099999999,491,BP076,MG,,lotico,2,IGAM,-19.42611,-44.51861,Ribeirão São João,2017,6,"67,47","54,10","77,00","10,66","113,70"
-44.70667,-19.1672199999999,492,BP078,MG,,lotico,2,IGAM,-19.16722,-44.70667,Rio Paraopeba,2017,6,"68,63","49,10","79,10","15,14","229,32"
-43.91139,-20.6022199999999,493,BP079,MG,,lotico,1,IGAM,-20.60222,-43.91139,Rio Paraopeba,2017,6,"73,80","71,90","75,20","1,53","2,33"
-43.90444,-20.51508,494,BP080,MG,,lotico,2,IGAM,-20.51508,-43.90444,Rio Maranhão,2017,6,"54,00","52,00","55,40","1,59","2,53"
-44.09,-19.9999999999999,495,BP081,MG,,lotico,2,IGAM,-20,-44.09,Ribeirão Ibirité,2017,6,"29,57","19,50","37,30","8,16","66,63"
-44.48006,-19.6727799999999,496,BP082,MG,,lotico,2,IGAM,-19.67278,-44.48006,Rio Paraopeba,2017,6,"65,30","42,40","77,60","17,75","315,22"
-44.53167,-19.3725299999999,497,BP083,MG,,lotico,2,IGAM,-19.37253,-44.53167,Rio Paraopeba,2017,6,"67,87","48,10","79,70","15,41","237,47"
