X,Y,OBJECTID,codigo,uf,codigo_anterior,regime,enquadramento,responsavel,latitude,longitude,corpo_hidrico,Ano_1,Cont_1,Media_1,Min_1,Max_1,Stddev_1,Variance_1
-43.82222,-20.2897199999999,378,AV060,MG,,lotico,2,IGAM,-20.28972,-43.82222,Ribeirão Carioca,2017,6,66.8666666666667,43.6,83.9,18.658260011766,348.130666666665
-43.78611,-20.31722,379,AV070,MG,,lotico,2,IGAM,-20.31722,-43.78611,Ribeirão Mata Porcos,2017,6,65.5666666666667,44.3,79.5,16.7354314753659,280.074666666667
-43.8049999999999,-20.28889,380,AV080,MG,,lotico,2,IGAM,-20.28889,-43805,Rio Itabirito,2017,6,64.0666666666667,44.7,79.2,15.7734798527994,248.802666666667
-43.8238899999999,-20.19111,381,AV120,MG,,lotico,2,IGAM,-20.19111,-43.82389,Córrego Moleque,2017,6,77.2666666666667,68.2,90.3,10.3500080515266,107.122666666666
-43.94917,-20.18528,382,AV160E,MG,,lentico,2,IGAM,-20.18528,-43.94917,Lagoa dos Ingleses ou Represa Lagoa Grande,2017,4,92.85,92.1,93.6,0.866025403784439,0.75
-43.8958299999999,-20.17556,383,AV180E,MG,,lentico,2,IGAM,-20.17556,-43.89583,Represa da Codorna,2017,4,78.15,70.7,85.6,8.60251901092539,74.0033333333328
-43.8716699999999,-20.1299999999999,384,AV200,MG,,lotico,2,IGAM,-20.13,-43.87167,Rio do Peixe (SF5),2017,6,85.7666666666667,81.2,93.7,6.16852224334705,38.0506666666673
-43.7936099999999,-20.0913899999999,385,AV210,MG,,lotico,2,IGAM,-20.09139,-43.79361,Rio das Velhas,2017,6,57.5,47.2,67.4,9.03902649625505,81.7040000000008
-43.8347199999999,-20.03417,386,AV250,MG,,lotico,1,IGAM,-20.03417,-43.83472,Ribeirão dos Macacos (SF5),2017,6,67.4,65.7,69.8,1.91206694443493,3.65600000000074
-43.85556,-19.98472,387,AV300,MG,,lotico,2,IGAM,-19.98472,-43.85556,Córrego do Cardoso,2017,6,48.7333333333333,42.7,54.1,5.12432109324406,26.258666666666
-43.82361,-19.9919399999999,388,AV320,MG,,lotico,2,IGAM,-19.99194,-43.82361,Córrego da Mina,2017,6,51.2333333333333,47.9,53.2,2.59589419404331,6.73866666666775
-43.80806,-19.9688899999999,389,AV340,MG,,lotico,1,IGAM,-19.96889,-43.80806,Ribeirão da Prata,2017,6,52.6666666666667,50.7,55.5,2.24914798683112,5.05866666666649
-40.506472,-3.78084899999993,390,AYS01,CE,,lentico,12,COGERH,-3.780849,-40.506472,Ayres de Souza,2017,4,84.85,79,90.7,6.7549981495187,45.630000000001
-40.5028339799999,-3.79416599999996,391,BAN01,CE,,lentico,12,COGERH,-3.794166,-40.50283398,Banabuiú,2017,8,72125,66,77.6,4.68881648180013,21.9850000000006
-39.264192,-3.79968099999996,392,BAN02,CE,,lentico,12,COGERH,-3.799681,-39.264192,Banabuiú,2017,2,69.9,69.9,69.9,0,0
-38876,-6.11256999999995,393,BAT01,CE,,lentico,12,COGERH,-6.11257,-38876,Batente,2017,8,70375,44.9,81.7,15.8347493101181,250.739285714285
-41.170508,-3.16462599999994,394,BEN01,CE,,lentico,12,COGERH,-3.164626,-41.170508,Açude Benguê,2017,8,65.1,55.5,72.4,6.669761186558,44.4857142857155
-40.74941667,-20.6363719999999,395,BEN1C005,ES,,lotico,12,IEMA,-20.636372,-40.74941667,Rio Benevente,2017,8,57.3,46.8,80.5,14.4643403879038,209.217142857144
-40.678505,-20.686662,396,BEN1C010,ES,,lotico,2,IEMA,-20.686662,-40.678505,Rio Benevente,2017,8,53.2,45.7,67.5,9.20186316537501,84.6742857142854
-35.034328,-7.83679999999993,397,BF05,PE,,lentico,12,CPRH,-7.8368,-35.034328,Rio Catucá,2017,8,71275,56.5,87.8,11.8710632572294,140.922142857142
-44.31656,-22.03214,398,BG001,MG,,lotico,2,IGAM,-22.03214,-44.31656,Rio Grande,2017,6,67.6333333333333,67,68,0.492612085385243,0.242666666667598
-44.32753,-21.4919399999999,399,BG003,MG,,lotico,2,IGAM,-21.49194,-44.32753,Rio Grande,2017,6,68.5333333333333,65.1,71,2.74274801370203,7.52266666666643
-44.39367,-21.6133599999999,400,BG005,MG,,lotico,2,IGAM,-21.61336,-44.39367,Rio Aiuruoca,2017,6,65,61.9,68.8,3.13304963254659,9.81600000000035
-44.63114,-21.29006,401,BG007,MG,,lotico,2,IGAM,-21.29006,-44.63114,Rio Grande,2017,6,76.9666666666667,74.3,78.3,2.06559111797682,4.26666666666473
-44.88417,-21.2753099999999,402,BG008,MG,,lotico,2,IGAM,-21.27531,-44.88417,Ribeirão Caieiro,2017,6,52.9,40.1,66.3,11.7262099588912,137.503999999999
-44.88417,-21.2753099999999,403,BG009,MG,,lotico,2,IGAM,-21.27531,-44.88417,Rio Capivari,2017,6,64.6,53.9,71.8,8.4517453818723,71.4319999999997
-43.67914,-21.2491699999999,404,BG011,MG,,lotico,2,IGAM,-21.24917,-43.67914,Rio das Mortes,2017,6,59.8666666666667,51.6,68.3,7.46958276389419,55.7946666666651
-43.9187499999999,-21.23489,405,BG012,MG,,lotico,2,IGAM,-21.23489,-43.91875,Rio das Mortes,2017,6,62.4333333333333,49.8,77.1,12.3101042508448,151.538666666667
-43.9804399999999,-21.1738099999999,406,BG013,MG,,lotico,2,IGAM,-21.17381,-43.98044,Rio das Mortes,2017,6,52.4666666666667,45.7,58.7,5.82843603951064,33.9706666666665
-43.9673299999999,-21.2058299999999,407,BG014,MG,,lotico,2,IGAM,-21.20583,-43.96733,Rio das Mortes,2017,6,57.3333333333333,45.3,69.9,11.0092082670221,121.202666666667
-41.31075,-21.0622799999999,408,BG015,MG,,lotico,2,IGAM,-21.06228,-41.31075,Rio das Mortes,2017,6,54.8666666666667,49.7,59.2,4.29728596519561,18.4666666666672
-44.74058,-21.14217,409,BG017,MG,,lotico,2,IGAM,-21.14217,-44.74058,Rio das Mortes,2017,6,66.0666666666667,51.3,76.4,11.7385973040507,137.794666666668
-45.12619,-21.17619,410,BG019,MG,,lotico,2,IGAM,-21.17619,-45.12619,Rio Grande,2017,6,67.9333333333333,66,70.9,2.33295234984935,5.4426666666676
-45.19792,-21.0036899999999,411,BG021,MG,,lotico,2,IGAM,-21.00369,-45.19792,Rio Jacaré,2017,6,66.9,58.4,75.6,7.69363373185898,59.1919999999984
-45.4405,-20.48678,412,BG023,MG,,lotico,2,IGAM,-20.48678,-45.4405,Rio Formiga,2017,6,43.6,25.8,54,13.8529419258149,191.903999999999
-44.88019,-21951,413,BG024,MG,,lotico,2,IGAM,-21951,-44.88019,Rio Baependi,2017,6,60.6333333333333,58.1,65.4,3.69468086127439,13.6506666666673
-44.90539,-22.3266899999999,414,BG025,MG,,lotico,1,IGAM,-22.32669,-44.90539,Rio Verde (GD4),2017,6,61.6666666666667,57,68.7,5.54424626677665,30.7386666666668
-45.09225,-21.94506,415,BG026,MG,,lotico,2,IGAM,-21.94506,-45.09225,Rio Verde (GD4),2017,6,67.2333333333333,54.4,75,10.0137239160398,100.274666666668
-44.9755,-22.21422,416,BG027,MG,,lotico,2,IGAM,-22.21422,-44.9755,Rio Verde (GD4),2017,6,59.3333333333333,52.8,66.1,5.95068623493677,35.4106666666659
-45.0453899999999,-22.06042,417,BG028,MG,,lotico,2,IGAM,-22.06042,-45.04539,Rio Verde (GD4),2017,6,57.5,54.3,61.9,3.52363448728715,12.4159999999994
-45.05436,-21.86511,418,BG029,MG,,lotico,2,IGAM,-21.86511,-45.05436,Rio Baependi,2017,6,70.5333333333333,66.1,75.1,4.02624721877134,16.210666666664
-45.2654199999999,-22.21019,419,BG030,MG,,lotico,2,IGAM,-22.21019,-45.26542,Rio Lambari (GD4),2017,6,54.2,52.7,55.1,1.16961532137719,1.36800000000027
-45.21575,-21.76778,420,BG031,MG,,lotico,2,IGAM,-21.76778,-45.21575,Rio Lambari (GD4),2017,6,66.8,53.1,75.6,10.7543479579191,115.655999999999
-45.24758,-21.7031899999999,421,BG032,MG,,lotico,2,IGAM,-21.70319,-45.24758,Rio Verde (GD4),2017,6,64.7333333333333,62.7,67.3,2.09825324178665,4.40266666666818
-45.33081,-21.6720799999999,422,BG033,MG,,lotico,3,IGAM,-21.67208,-45.33081,Rio do Peixe (GD4),2017,6,57.4,53.6,59.7,2.96513068851945,8.79199999999983
-45.11531,-21.65539,423,BG034,MG,,lotico,2,IGAM,-21.65539,-45.11531,Rio do Peixe (GD4),2017,6,68.2,55.8,74.6,9.60666435345784,92.2879999999976
-45.36378,-21.64142,424,BG035,MG,,lotico,2,IGAM,-21.64142,-45.36378,Rio Verde (GD4),2017,6,63.3333333333333,60.1,65.3,2.52401796084468,6.37066666666651
-45.3954199999999,-21.62983,425,BG036,MG,,lotico,2,IGAM,-21.62983,-45.39542,Rio Palmela,2017,6,68.4,64.8,70.5,2.80142820718291,7.84800000000008
-45.50844,-21.60642,426,BG037,MG,,lotico,2,IGAM,-21.60642,-45.50844,Rio Verde (GD4),2017,6,60.8,59.9,61.4,0.709929573971845,0.503999999999845
-45.26217,-21.93389,427,BG038,MG,,lotico,2,IGAM,-21.93389,-45.26217,Rio Lambari (GD4),2017,6,60.5666666666667,51.7,70.5,8.44811616081754,71.3706666666665
-45.40219,-22.51597,428,BG039,MG,,lotico,2,IGAM,-22.51597,-45.40219,Rio Sapucaí,2017,6,65.6333333333333,60.5,71.2,4.79694347128126,23.0106666666679
-45.04461,-21.6575799999999,429,BG040,MG,,lotico,2,IGAM,-21.65758,-45.04461,Ribeirão Vermelho,2017,6,65.7666666666667,57.3,76.4,8.70509429395611,75.7786666666672
-45.55242,-22.36058,430,BG041,MG,,lotico,2,IGAM,-22.36058,-45.55242,Rio Sapucaí,2017,6,53.5,48.2,59.8,5.24518827116811,27.5119999999995
-46.08503,-22.27264,431,BG042,MG,,lotico,2,IGAM,-22.27264,-46.08503,Ribeirão do Mandu,2017,6,63.3333333333333,61.1,65.4,1.92734705402705,3.71466666666674
-45.86733,-22.21181,432,BG043,MG,,lotico,2,IGAM,-22.21181,-45.86733,Rio Sapucaí,2017,6,64.2,61.8,65.6,1.86761880478872,3.48800000000047
-45.89761,-22.2900799999999,433,BG044,MG,,lotico,2,IGAM,-22.29008,-45.89761,Rio Sapucaí-Mirim,2017,6,67,64.2,69.6,2.41991735396062,5.85599999999977
-45.89611,-22.2064399999999,434,BG045,MG,,lotico,2,IGAM,-22.20644,-45.89611,Rio Sapucaí-Mirim,2017,6,55.5333333333333,54.6,56,0.722956891291219,0.522666666665464
-47.0973299999999,-22.15806,435,BG046,MG,,lotico,2,IGAM,-22.15806,-47.09733,Rio do Cervo,2017,6,63.8666666666667,59.5,68.7,4.13021387662527,17.0586666666679
-45.69983,-22.0534999999999,436,BG047,MG,,lotico,2,IGAM,-22.0535,-45.69983,Rio Sapucaí,2017,6,68.7,63.5,73.5,4.48285623235903,20.0960000000002
-45.91725,-22.11661,437,BG048,MG,,lotico,2,IGAM,-22.11661,-45.91725,Rio do Cervo,2017,6,60.8,56.4,64.9,3.80841174244603,14.5040000000008
-45.68136,-21.57953,438,BG049,MG,,lotico,2,IGAM,-21.57953,-45.68136,Rio Sapucaí,2017,6,73.0666666666667,69.3,77.9,3.9337852847694,15.4746666666683
-45.91192,-21.9635299999999,439,BG050,MG,,lotico,2,IGAM,-21.96353,-45.91192,Rio Dourado (GD5),2017,6,64.4666666666667,62.2,66.6,1.97044834153679,3.88266666666508
-46.36222,-20.68472,440,BG051,MG,,lotico,2,IGAM,-20.68472,-46.36222,Rio Grande,2017,6,78.1,76.6,79.9,1.49398795175823,2.23199999999876
-45.90167,-22.22817,441,BG052,MG,,lotico,2,IGAM,-22.22817,-45.90167,Rio Sapucaí-Mirim,2017,6,55.3,54.4,55.9,0.709929573972869,0.5040000000013
-46.6,-20.69422,442,BG053,MG,,lotico,2,IGAM,-20.69422,-46.6,Ribeirão da Bocaina,2017,6,45.8,42,50.6,3.92326394727647,15.3919999999993
-46.83267,-20.6166699999999,443,BG055,MG,,lotico,2,IGAM,-20.61667,-46.83267,Rio São João (GD7),2017,6,67.1666666666667,63.3,70.3,3.18161384625232,10.1226666666645
-47.87508,-20.00861,444,BG057,MG,,lotico,2,IGAM,-20.00861,-47.87508,Córrego Gameleiras,2017,6,57.5,50.8,69.2,9.09461379059059,82.7120000000005
-47.82417,-19.66111,445,BG058,MG,,lotico,2,IGAM,-19.66111,-47.82417,Rio Uberaba,2017,6,73.6666666666667,70.7,75.8,2.37037268518404,5.61866666666659
-48.39075,-19.90906,446,BG059,MG,,lotico,2,IGAM,-19.90906,-48.39075,Rio Uberaba,2017,6,50.1,44.8,58.9,6.86381817941002,47.1119999999995
-48.68833,-20.16786,447,BG061,MG,,lotico,2,IGAM,-20.16786,-48.68833,Rio Grande,2017,6,87.1,81.7,93,5.06833305930052,25.6879999999985
-46.6021699999999,-21.7344399999999,448,BG063,MG,,lotico,2,IGAM,-21.73444,-46.60217,Rio Lambari (GD6),2017,6,51.7666666666667,49.3,53.6,1.98460743389374,3.9386666666663
-45.56567,-21.1512799999999,449,BG065,MG,,lotico,2,IGAM,-21.15128,-45.56567,Ribeirão São Pedro (GD3),2017,6,77.6666666666667,73.6,83.5,4.63407667898,21.4746666666664
-45.5157199999999,-21.45706,450,BG067,MG,,lotico,2,IGAM,-21.45706,-45.51572,Ribeirão da Espera,2017,6,75.2666666666667,72.5,77.2,2.19878754468615,4.83466666666694
-45.8929199999999,-21.6648299999999,451,BG069,MG,,lotico,2,IGAM,-21.66483,-45.89292,Rio do Machado,2017,6,54.8666666666667,48.8,58.9,4.78358303645563,22.882666666666
-46.95069,-20.89183,452,BG071,MG,,lotico,2,IGAM,-20.89183,-46.95069,Córrego Liso,2017,6,32.7333333333333,23,45.7,10.4561305781186,109.330666666667
-46.82494,-20.8246399999999,453,BG073,MG,,lotico,2,IGAM,-20.82464,-46.82494,Rio Santana (GD7),2017,6,70.0666666666667,67.3,72.3,2.27390999528708,5.17066666666651
-46.4051699999999,-21.7483599999999,454,BG075,MG,,lotico,2,IGAM,-21.74836,-46.40517,Rio Pardo (GD6),2017,6,70.6,65.3,73.4,4.10755401668671,16.8719999999991
-46.32983,-22.3146899999999,455,BG077,MG,,lotico,2,IGAM,-22.31469,-46.32983,Rio Mogi-Guaçu,2017,6,55.9333333333333,54.1,59,2.39053689924821,5.71466666666723
-46.38244,-22.28525,456,BG079,MG,,lotico,2,IGAM,-22.28525,-46.38244,Ribeirão do Ouro Fino,2017,6,42.7,40.3,47.3,3.56426710559132,12.7040000000003
-46.6982199999999,-22.31706,457,BG081,MG,,lotico,2,IGAM,-22.31706,-46.69822,Rio Eleutério,2017,6,63.6,58,68.5,4.72694404451748,22.3439999999993
-46.36689,-22.45242,458,BG083,MG,,lotico,2,IGAM,-22.45242,-46.36689,Rio das Antas,2017,6,57.7,54.2,63.3,4.38269323589944,19.2079999999987
-50.1999999999999,-19.76328,459,BG086,MG,,lotico,2,IGAM,-19.76328,-50.2,Córrego Santa Rosa,2017,6,39.0666666666667,31.4,47.9,7.43415541044621,55.2666666666667
-50.23353,-19.74164,460,BG087,MG,,lotico,2,IGAM,-19.74164,-50.23353,Ribeirão da Tronqueira,2017,6,62.5333333333333,59.9,64.5,2.12100605059682,4.49866666666834
-46.52028,-21.35342,461,BG089,MG,,lotico,2,IGAM,-21.35342,-46.52028,Rio Muzambinho,2017,6,41.9333333333333,29.1,48.6,9.94317186146688,98.8666666666667
-46.5847199999999,-22.08608,462,BG091,MG,,lotico,2,IGAM,-22.08608,-46.58472,Ribeirão da Pirapetinga,2017,6,36.9333333333333,28.3,47.5,8.71611534266651,75.9706666666665
-46.6916699999999,-22.2655599999999,463,BG093,MG,,lotico,2,IGAM,-22.26556,-46.69167,Rio Mogi-Guaçu,2017,6,62.3333333333333,58.8,64.1,2.73690823131974,7.49066666666574
-47.01444,-21.42889,464,BG095,MG,,lotico,2,IGAM,-21.42889,-47.01444,Rio Canoas,2017,6,71.1333333333333,67.7,74.8,3.18035637416104,10.1146666666667
-46.59,-21.9299999999999,465,BG096,MG,,lotico,2,IGAM,-21.93,-46.59,Ribeirão das Antas,2017,6,74.1666666666667,73.5,75,0.683130051063973,0.466666666666667
-46.6299999999999,-22.09,466,BG097,MG,,lotico,2,IGAM,-22.09,-46.63,Rio Jaguari-Mirim,2017,6,59.4666666666667,58.2,61.4,1.52140286139724,2.31466666666771
-46.55,-22.09,467,BG098,MG,,lotico,2,IGAM,-22.09,-46.55,Rio Jaguari-Mirim,2017,6,65.5333333333333,59.6,71.3,5.2339914660484,27.3946666666675
-46.3699999999999,-22.2599999999999,468,BG099,MG,,lotico,2,IGAM,-22.26,-46.37,Ribeirão Ouro Fino,2017,6,61.8333333333333,58.7,66,3.36134893557146,11.2986666666674
-46.3899999999999,-20.72,469,BG100,MG,,lotico,2,IGAM,-20.72,-46.39,Ribeirão Conquista,2017,6,71.3666666666667,69.1,75.2,2.98574390507085,8.91466666666772
-55.9686859999999,-16.195331,470,BGO107,MT,,lotico,12,SEMA,-16.195331,-55.968686,Rio Bento Gomes,2017,8,63425,53.8,71.4,7.14597788969437,51.0650000000008
-43.8,-20.54,471,BP014,MG,,lotico,3,IGAM,-20.54,-43.8,Ribeirão Soledade,2017,6,59.2666666666667,48.4,66.8,8.62430673542316,74.3786666666652
-43.84,-20.4499999999999,472,BP016,MG,,lotico,1,IGAM,-20.45,-43.84,Rio Preto (SF3),2017,6,61.3666666666667,60.2,62.3,0.95638207149011,0.914666666667714
-42.1299999999999,-19.54,473,BP018,MG,,lotico,2,IGAM,-19.54,-42.13,Córrego Mãe-D’água,2017,6,83.8666666666667,83.3,84.2,0.441210456208282,0.19466666666752
-42.09,-19.4999999999999,474,BP020,MG,,lotico,2,IGAM,-19.5,-42.09,Córrego Maria-josé,2017,6,66.2333333333333,61.1,72,4.89925164353346,24.0026666666653
-43.8006399999999,-20.8361899999999,475,BP022,MG,,lotico,2,IGAM,-20.83619,-43.80064,Rio Paraopeba,2017,6,58.5333333333333,56.9,60,1.39236010667743,1.93866666666678
-44.06067,-20.6474699999999,476,BP024,MG,,lotico,1,IGAM,-20.64747,-44.06067,Rio Brumado,2017,6,57.1,56.2,57.9,0.764198926982118,0.584000000000621
-43.9919399999999,-20.55972,477,BP026,MG,,lotico,1,IGAM,-20.55972,-43.99194,Rio Camapuã,2017,6,62.4,61.3,64.3,1.47783625615278,2.18399999999965
-43.9841699999999,-20.51064,478,BP027,MG,,lotico,2,IGAM,-20.51064,-43.98417,Rio Paraopeba,2017,6,60.9666666666667,58,63.9,2.63868654194958,6.96266666666585
-44.02528,-20.41389,479,BP029,MG,,lotico,2,IGAM,-20.41389,-44.02528,Rio Paraopeba,2017,6,72,71.2,72.6,0.644980619862651,0.415999999998409
-44.1523599999999,-20.32228,480,BP032,MG,,lotico,1,IGAM,-20.32228,-44.15236,Rio Macaúbas,2017,6,74.7,70.5,78.3,3.51909079166746,12.3839999999987
-44.12306,-20.1999999999999,481,BP036,MG,,lotico,2,IGAM,-20.2,-44.12306,Rio Paraopeba,2017,6,75.2333333333333,69.2,78.6,4.68387304126262,21.9386666666668
-44.37564,-20.1704399999999,482,BP066,MG,,lotico,2,IGAM,-20.17044,-44.37564,Rio Veloso,2017,6,58.1666666666667,45.2,66.8,10.2263711387113,104.578666666667
-44.2100799999999,-20.09944,483,BP068,MG,,lotico,2,IGAM,-20.09944,-44.21008,Rio Paraopeba,2017,6,66.8333333333333,64.4,68.4,1.91067178412915,3.65066666666729
-44.34086,-19.9508299999999,484,BP069,MG,,lotico,1,IGAM,-19.95083,-44.34086,Ribeirão Serra Azul,2017,6,58.6,54.4,66.3,5.97260412215644,35.6720000000001
-44.2544399999999,-20.04139,485,BP070,MG,,lotico,2,IGAM,-20.04139,-44.25444,Rio Paraopeba,2017,6,57.1333333333333,44.9,63.6,9.48106885676221,89.8906666666662
-44.2649999999999,-19.9675,486,BP071,MG,,lotico,3,IGAM,-19.9675,-44265,Rio Betim,2017,6,38.1,34.6,41.7,3.17616120497681,10.0879999999997
-44.31222,-19.94361,487,BP072,MG,,lotico,2,IGAM,-19.94361,-44.31222,Rio Paraopeba,2017,6,59.1666666666667,41,69.6,14.1235500730753,199.474666666666
-44.1953599999999,-19.9634399999999,488,BP073,MG,,lotico,2,IGAM,-19.96344,-44.19536,Ribeirão das Areias ou Riacho das Pedras,2017,6,38.6666666666667,30.2,48.1,8.04006633471807,64.6426666666669
-44.4554199999999,-19.52208,489,BP074,MG,,lotico,1,IGAM,-19.52208,-44.45542,Ribeirão dos Macacos (SF3),2017,6,48.7666666666667,44,55,5.04882824689707,25.4906666666657
-44.1,-19.99,490,BP075,MG,,lotico,2,IGAM,-19.99,-44.1,Córrego Pintado,2017,6,45.2666666666667,39.6,51.1,5.14457643219208,26.4666666666662
-44.51861,-19.4261099999999,491,BP076,MG,,lotico,2,IGAM,-19.42611,-44.51861,Ribeirão São João,2017,6,67.4666666666667,54.1,77,10.6629576884964,113.698666666665
-44.70667,-19.1672199999999,492,BP078,MG,,lotico,2,IGAM,-19.16722,-44.70667,Rio Paraopeba,2017,6,68.6333333333333,49.1,79.1,15.143403404343,229.322666666667
-43.91139,-20.6022199999999,493,BP079,MG,,lotico,1,IGAM,-20.60222,-43.91139,Rio Paraopeba,2017,6,73.8,71.9,75.2,1.52577848982081,2.32799999999988
-43.90444,-20.51508,494,BP080,MG,,lotico,2,IGAM,-20.51508,-43.90444,Rio Maranhão,2017,6,54,52,55.4,1.58996855314811,2.52799999999988
-44.09,-19.9999999999999,495,BP081,MG,,lotico,2,IGAM,-20,-44.09,Ribeirão Ibirité,2017,6,29.5666666666667,19.5,37.3,8.16300598227557,66.6346666666668
-44.48006,-19.6727799999999,496,BP082,MG,,lotico,2,IGAM,-19.67278,-44.48006,Rio Paraopeba,2017,6,65.3,42.4,77.6,17.7545487129355,315.224000000001
-44.53167,-19.3725299999999,497,BP083,MG,,lotico,2,IGAM,-19.37253,-44.53167,Rio Paraopeba,2017,6,67.8666666666667,48.1,79.7,15.4102130636363,237.474666666667
-43.8036099999999,-20.6,498,BP084,MG,,lotico,2,IGAM,-20.6,-43.80361,Rio Maranhão,2017,6,36.5666666666667,29.7,49.1,9.72309964294651,94.5386666666665
-44.1199999999999,-20.03,499,BP085,MG,,lotico,2,IGAM,-20.03,-44.12,Ribeirão Ibirité,2017,6,56.9333333333333,48.6,66.1,7.85281265959313,61.6666666666662
-44.18972,-20.0477799999999,500,BP086,MG,,lotico,2,IGAM,-20.04778,-44.18972,Ribeirão Sarzedo,2017,6,47.8,41,54,5.83232372215396,34.0159999999999
-44.1724399999999,-19.91167,501,BP088,MG,,lotico,1,IGAM,-19.91167,-44.17244,Rio Betim,2017,6,85.4666666666667,81.7,89.8,3.6489267828594,13.3146666666687
-44.39361,-19.80806,502,BP090,MG,,lotico,2,IGAM,-19.80806,-44.39361,Ribeirão Grande,2017,6,60.7666666666667,52.6,65.2,6.33361402886754,40.1146666666677
-44.0586099999999,-20.1061099999999,503,BP092,MG,,lotico,1,IGAM,-20.10611,-44.05861,Ribeirão Casa Branca,2017,6,78.5666666666667,75.3,81.1,2.65530914709875,7.05066666666632
-44.04,-20.12083,504,BP094,MG,,lotico,1,IGAM,-20.12083,-44.04,Ribeirão Catarina,2017,6,79.9,77.4,83.2,2.6668333281256,7.11200000000147
-44.21736,-20.1361899999999,505,BP096,MG,,lotico,2,IGAM,-20.13619,-44.21736,Rio Manso,2017,6,43.8666666666667,35.5,48.9,6.52523307374282,42.5786666666672
-44.4820799999999,-19.2989699999999,506,BP098,MG,,lotico,2,IGAM,-19.29897,-44.48208,Ribeirão do Cedro,2017,6,52.5,46.5,63.7,8.68285667277768,75.3919999999998
-44.95528,-18.8473099999999,507,BP099,MG,,lotico,2,IGAM,-18.84731,-44.95528,Rio Paraopeba,2017,6,80.9333333333333,72.1,88.5,7.39963963086475,54.7546666666642
-39.9361,-7.87284299999993,508,BR27,PE,,lentico,12,CPRH,-7.872843,-39.9361,Riacho Gravatá,2017,4,62.05,59.7,64.4,2.71354626519125,7.36333333333338
-40.3217569999999,-7.97905799999995,509,BR53,PE,,lentico,12,CPRH,-7.979058,-40.321757,Riacho São Pedro,2017,2,63.3,63.3,63.3,0,0
-40.14917,-7.89643399999994,510,BR60,PE,,lentico,12,CPRH,-7.896434,-40.14917,Riacho Tamboril,2017,4,62.15,54.2,70.1,9.17986928011504,84.2699999999998
-39.8971369999999,-8.22941499999996,511,BR64,PE,,lentico,12,CPRH,-8.229415,-39.897137,Riacho São Pedro,2017,6,63.2666666666667,48.4,79.7,14.0502906257012,197.410666666668
-39.926707,-6.95661799999993,512,BRC01,CE,,lentico,12,COGERH,-6.956618,-39.926707,Informação não disponível,2017,6,61.7666666666667,50.6,68.4,8.70049807003406,75.6986666666664
-43.50433,-21.5933899999999,513,BS002,MG,,lotico,2,IGAM,-21.59339,-43.50433,Rio Paraibuna,2017,6,66.3333333333333,61.1,71.2,4.52577801782931,20.482666666667
-43.43281,-21.67819,514,BS006,MG,,lotico,2,IGAM,-21.67819,-43.43281,Rio Paraibuna,2017,6,53.8666666666667,52.5,56.1,1.7443241289007,3.04266666666517
-43.3233299999999,-21.78128,515,BS017,MG,,lotico,2,IGAM,-21.78128,-43.32333,Rio Paraibuna,2017,6,36.9666666666667,25,56.3,15.1161723550199,228.498666666667
-43.3335299999999,-21.8574199999999,516,BS018,MG,,lotico,2,IGAM,-21.85742,-43.33353,Rio Paraibuna,2017,6,58.4666666666667,57.1,61,1.96434891673208,3.85866666666649
-43.3735,-21.9672199999999,517,BS024,MG,,lotico,2,IGAM,-21.96722,-43.3735,Rio Paraibuna,2017,6,74.2333333333333,72.6,76.7,1.94387928294638,3.77866666666814
-44.32183,-22.2610599999999,518,BS026,MG,,lotico,2,IGAM,-22.26106,-44.32183,Rio Preto (PS1),2017,6,77.4333333333333,73.9,80.6,3.00976189534422,9.05866666666601
-44.26419,-22.24369,519,BS027,MG,,lotico,2,IGAM,-22.24369,-44.26419,Rio Preto (PS1),2017,6,68.2,57.8,73.6,8.05779126063718,64.9280000000008
-43.3372199999999,-22.00889,520,BS028,MG,,lotico,2,IGAM,-22.00889,-43.33722,Rio Preto (PS1),2017,6,72.1333333333333,70.3,74.9,2.18051981570133,4.75466666666616
-43.3044399999999,-22.0155599999999,521,BS029,MG,,lotico,2,IGAM,-22.01556,-43.30444,Rio Paraibuna,2017,6,76.2,73.9,78.4,2.01395134002828,4.05600000000171
-43.0225,-21.8789399999999,522,BS030,MG,,lotico,1,IGAM,-21.87894,-43.0225,Rio Cágado,2017,6,70.9,67.2,73.7,2.98931430264543,8.93600000000054
-43.1480599999999,-22.01503,523,BS031,MG,,lotico,1,IGAM,-22.01503,-43.14806,Rio Cágado,2017,6,74.0333333333333,71,76.7,2.56489116078348,6.57866666666523
-43.1438899999999,-22.0938899999999,524,BS032,MG,,lotico,2,IGAM,-22.09389,-43.14389,Rio Paraibuna,2017,6,77.5666666666667,73.9,82.1,3.72809155824578,13.8986666666635
-43.3181099999999,-21.23364,525,BS033,MG,,lotico,2,IGAM,-21.23364,-43.31811,Rio Pomba,2017,6,58.4333333333333,53.7,63.9,4.59681048844387,21.1306666666676
-43.03869,-21.38578,526,BS038,MG,,lotico,2,IGAM,-21.38578,-43.03869,Rio Pomba,2017,6,58.6333333333333,53.4,65.1,5.31889712879157,28.2906666666672
-42.82336,-21.2875,527,BS042,MG,,lotico,2,IGAM,-21.2875,-42.82336,Rio Xopotó (PS2),2017,6,57.7333333333333,54.5,63.3,4.33066584564858,18.7546666666671
